ID1_G,FS_1,ACES_1,DF_1,W1S_1,W2S_1,BP_1
520,0.6483489743555556,0.057444250533333324,0.03642296081111111,0.6792793142388891,0.5078314106166665,2.6944444444444446
523,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
531,0.57748845725,0.1024247417,0.05472439964999999,0.675700496,0.48343926340000004,2.0
532,0.5724207208484848,0.05877335060606061,0.05997474693939396,0.6538984699090908,0.45923944953125007,2.5757575757575757
542,0.7551020409999999,0.020408163,0.040816327,0.45945945899999996,0.333333333,1.0
544,0.65,0.033333333,0.0,0.7179487179999999,0.571428571,1.0
552,0.6360283144210526,0.11027653218947366,0.0367587956105263,0.7574380177263159,0.5280732648210527,1.9578947368421054
553,0.51624047426,0.10870142036000001,0.03698273588,0.76285620942,0.5232187370399999,3.24
558,0.6584377176153847,0.04145727460909091,0.02766296537556561,0.6851306406018101,0.50182013160181,2.914027149321267
563,0.5510254041511629,0.06578245389534886,0.04650899332945738,0.7291059293914727,0.5251908771976744,2.7751937984496124
564,0.5810901557551021,0.04780813816326531,0.044266243612244904,0.7023249660408165,0.5219635025714287,3.183673469387755
568,0.6842063743207549,0.031583330952830196,0.04086883716037735,0.6618236042075469,0.49951885695283005,2.990566037735849
575,0.6130005791314285,0.06906651668000004,0.03673489638285713,0.7190329927942859,0.5322898242528734,2.834285714285714
576,0.41025641,0.051282050999999995,0.051282050999999995,0.5,0.260869565,0.0
578,0.6123880310730592,0.10375447942465749,0.03856572848401826,0.7495064502009134,0.5130733263378995,2.401826484018265
579,0.5995073114,0.1590262546,0.036093386400000003,0.7951389272000001,0.5606071466,2.6
580,0.634615385,0.019230768999999998,0.057692308,0.393939394,0.263157895,3.0
587,0.629584519973684,0.04044606134210525,0.026674062921052635,0.6660488680263158,0.4985167140789475,2.8421052631578947
590,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
603,0.5705062884583333,0.032362159625,0.049605091208333334,0.70168485775,0.5268562246666666,2.875
609,0.5964096763312503,0.08854609042499997,0.04522008229999999,0.7364989959375,0.5105962520437501,2.41875
610,0.6919705843333332,0.0,0.04872499266666667,0.5227123106666666,0.28848039200000003,0.3333333333333333
611,0.6622713233333334,0.012710857666666667,0.036350677,0.47912087900000006,0.428754579,1.0
612,0.6183325908596491,0.05006887702654862,0.036182069184210505,0.6851786530877194,0.5432050223421051,2.763157894736842
616,0.6030830209502079,0.04095230101659752,0.05016479515767634,0.6812408091576755,0.4998282464398337,2.995850622406639
617,0.5484210769999999,0.059630870117647054,0.10392149617647059,0.6712781244117647,0.4151348018235294,1.9411764705882353
619,0.7203287333780494,0.009064359170731706,0.024524302245901634,0.6237849400569103,0.5100575754837399,3.638211382113821
621,0.6201909515384614,0.01643831876923077,0.03253134361538461,0.554005493,0.454344807923077,2.1538461538461537
628,0.5795809,0.12950661966666666,0.03291098866666667,0.7623194416666667,0.4805178483333333,2.3333333333333335
631,0.7520820048333333,0.018767747,0.013029408833333334,0.6384777045,0.6612131375,4.333333333333333
634,0.635366826,0.04916267933333333,0.06716507166666667,0.7039211996666667,0.3659229206666667,1.3333333333333333
638,0.7033342222948716,0.02837394244871796,0.03725936412820514,0.6499968191794872,0.5029467443525643,3.0
641,0.5408555780405403,0.042996572355855855,0.0638700222207207,0.699621272675676,0.4812777100945949,3.2837837837837838
642,0.621286072292683,0.03720510136585366,0.036093690073170724,0.685853816512195,0.5249023136829268,2.658536585365854
643,0.6474917954615385,0.04070444337362637,0.025110061879120873,0.6529073529230767,0.5146156131868133,2.758241758241758
647,0.6312800894558824,0.06514930554411762,0.02194046295588235,0.6766361258382352,0.49933172838235307,2.6911764705882355
649,0.6188517798333334,0.04601282254901959,0.05473853851960786,0.6905904241372548,0.46904425145098033,2.784313725490196
650,0.6425386938081392,0.08652603198837208,0.038272979674418596,0.7116630010116283,0.5073584452034883,2.802325581395349
651,0.5692251163,0.093645468975,0.0419889391375,0.7357354882875002,0.5043746308999999,2.575
655,0.6524724629910714,0.24071294777232147,0.04382889158482139,0.8274238647455355,0.5479792292232143,1.2008928571428572
659,0.59511260825,0.037452866,0.025928116,0.6640151514999999,0.4368197280000001,1.25
661,0.5784023542857141,0.050683276142857135,0.042330663238095236,0.6716218838095239,0.47210188352380955,2.761904761904762
662,0.5462122320757575,0.08058072908333332,0.04756798585606062,0.7509633819924241,0.5009346565303029,2.8106060606060606
664,0.6275963387209302,0.04374459037209302,0.020430252069767434,0.6616055434651161,0.47950407562790714,2.488372093023256
665,0.5829484953999999,0.031422562599999995,0.037610165300000005,0.6839011698999999,0.5380200471000001,2.8
668,0.52,0.02,0.0,0.615384615,0.208333333,1.0
672,0.6568840157885467,0.07011360049339203,0.051044583215859016,0.7218980807973567,0.524988385374449,2.841409691629956
673,0.628712718552632,0.03693268221407626,0.03200332391812864,0.7135863227046786,0.5494573486432756,3.8859649122807016
674,0.6266004091698115,0.07611966630943397,0.026910561901515147,0.7412959723396223,0.5591688022792454,3.018867924528302
677,0.6891649150604028,0.040745469647651036,0.022096497158249163,0.731491956043624,0.5663859486879194,4.0134228187919465
678,0.6038832467368421,0.08266198796992472,0.023148777984962402,0.7396941049699248,0.560045310349624,2.8157894736842106
684,0.6314024830624999,0.047883855499999996,0.05056454925,0.65998263915625,0.488894208875,2.65625
685,0.613986708918455,0.17089607121888425,0.042627727712446335,0.8099080052231756,0.5224375808755367,1.8841201716738198
691,0.6975741046666668,0.015564558833333334,0.030004833166666665,0.6844307831666666,0.4948039020000001,1.5
693,0.5365526014945057,0.0807591638791209,0.05849824572527471,0.7429591782417584,0.5046060791648351,2.7252747252747254
694,0.593897904,0.031947262000000004,0.0335530765,0.6906370660000001,0.5,0.0
695,0.7062382483591837,0.058695432648979556,0.015472283069387752,0.7020314809510205,0.5231553402530612,2.5346938775510206
696,0.7902123153333332,0.0027548209999999997,0.009044129333333333,0.6461111110000001,0.4023199023333333,2.0
712,0.5599733142882881,0.045091151783783784,0.049863502495495496,0.6823669662702705,0.5071988188918919,3.27027027027027
714,0.650378443,0.06921591925,0.033959991333333335,0.6221386332500001,0.43524937775000005,3.0
716,0.6028465082857144,0.10451471028571427,0.04189484380952381,0.7469838057619048,0.5099815258095239,2.4285714285714284
717,0.5898076512321433,0.05067045605952382,0.025425634742514955,0.7027792337738094,0.5101822516964288,2.5773809523809526
724,0.53968254,0.095238095,0.063492063,0.6176470589999999,0.448275862,1.0
728,0.5702519201678321,0.09058467932867131,0.03145107105594405,0.7412220433776223,0.5296793933426575,2.7202797202797204
730,0.5018576672499999,0.07553350125,0.105182838125,0.643214665125,0.44071776812499996,1.125
735,0.6182789489552241,0.05999396262686568,0.04191085965671642,0.7011750829104477,0.5170404118955222,3.343283582089552
736,0.60718407609375,0.05302565068750001,0.0485079866953125,0.6992000891953123,0.49648585781250015,2.6953125
745,0.6563942644436093,0.08108761569172937,0.035391573321969697,0.7284640610939841,0.5329019214473686,2.4981132075471697
748,0.6054349870492612,0.10002599365517235,0.043380534420792094,0.7439636667192113,0.5107743201527095,2.227722772277228
749,0.6156526180872481,0.07356702197315436,0.05786546503355706,0.698710595355705,0.47667276345637566,2.72972972972973
751,0.584615385,0.015384615,0.015384615,0.736842105,0.481481481,0.0
754,0.6680239981666666,0.09574260333333333,0.05428767683333333,0.7329819963333334,0.4897539315000001,3.6666666666666665
756,0.567664987942029,0.038676308057970996,0.042799229782608694,0.6670792589999998,0.4807832420144927,3.2753623188405796
758,0.5244200246666666,0.034412955333333335,0.044180964999999996,0.8190832813333332,0.48350597233333326,4.0
760,0.5639707718166668,0.0783859082,0.047728534041666666,0.7300638472833333,0.4948088030749998,2.3583333333333334
761,0.6607167876153845,0.03305697966666667,0.036557519307692306,0.668474458,0.5020186474102564,3.2051282051282053
762,0.6190101189795083,0.06642269268442622,0.040980085218107004,0.7352128353032791,0.5401763184467212,2.9098360655737703
763,0.5992438205248869,0.04951143239366517,0.03678007839819003,0.6875320576515835,0.5209655951131222,3.2036199095022626
764,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
771,0.5615973862105262,0.05453569942105263,0.08202925194736842,0.7081599855263159,0.5126013626842104,2.4210526315789473
775,0.6049518403287671,0.05328610615981736,0.029227374926940625,0.7007137439863014,0.5433158380136988,2.6027397260273974
778,0.6282627069999998,0.16633901550000005,0.03310569122727273,0.796973042833333,0.5827228638787878,1.6666666666666667
779,0.6365313707333334,0.04420143754285714,0.015996543066666667,0.6756631069523811,0.519076807,2.980952380952381
788,0.6219514270714285,0.036704677857142855,0.071345546,0.6085316521428572,0.4375082066428572,2.7142857142857144
791,0.5825141745437258,0.06735274048288971,0.03256958550570343,0.716059424676806,0.5125011692091258,3.011406844106464
794,0.634920635,0.031746032,0.095238095,0.65,0.47826087,1.0
798,0.606060606,0.015151515,0.075757576,0.55,0.46153846200000004,2.0
801,0.5969458714210528,0.07998222031578948,0.04647451621052631,0.7064353335789474,0.4363897594736842,1.5263157894736843
804,0.62360731,0.051834950352941174,0.12011853623529414,0.6466509075294118,0.4124529955294118,3.4705882352941178
806,0.666666667,0.075757576,0.045454545,0.818181818,0.409090909,3.0
814,0.7297970072628205,0.03578338162179486,0.015684153432258062,0.6853334398461537,0.5440412527371796,2.5064102564102564
820,0.5987179485,0.0615384615,0.0782051285,0.6872009565,0.351604278,1.0
821,0.5837563537714286,0.057228671085714285,0.08085328891428571,0.6856211911714287,0.45061784125714305,2.5714285714285716
823,0.5436936935,0.028978979000000002,0.0603603605,0.699186992,0.37445887450000004,1.5
824,0.6415654543999999,0.103522762,0.050246960800000004,0.7432074758666666,0.4616396056,2.3333333333333335
831,0.5788227681304349,0.10747009780869567,0.030123375002898564,0.7831543082956528,0.5409564863768118,3.0956521739130434
836,0.6233829288135593,0.07096046820338985,0.04581395555932203,0.7081167277457627,0.4887958812711865,2.016949152542373
838,0.5660787634208633,0.06824213463669067,0.037836826294964016,0.7268478783848918,0.5234164347589929,2.7553956834532376
839,0.6540521493333333,0.054721635,0.035112755333333336,0.6642080743333333,0.6305555556666667,2.0
840,0.563636364,0.036363636,0.036363636,0.580645161,0.291666667,2.0
845,0.6647081381818182,0.021711008727272725,0.02760072890909091,0.5872800514545455,0.4649271448181818,3.0
850,0.5899624688333333,0.047853165499999996,0.0587614635,0.6170938586666667,0.4085763395,2.0
853,0.569230769,0.030769231,0.0,0.6756756759999999,0.607142857,2.0
854,0.620443740272727,0.061134512694805236,0.022212556522875817,0.6901774439480518,0.518950300363636,2.8636363636363638
855,0.639586443551724,0.058834480068965515,0.035027627206896554,0.6834806241379311,0.5044550557931035,2.689655172413793
863,0.5324351514,0.0314955316,0.0485114316,0.7290722462000001,0.5392876864,2.6
864,0.6008175703388429,0.049445673537190066,0.0407027191735537,0.6811382950991738,0.5006594970991737,3.2644628099173554
865,0.6566401362857144,0.04438716050000001,0.02154670157142857,0.6975960060714286,0.6119334193571427,2.9285714285714284
869,0.5559716284545453,0.03028591425,0.044882491,0.6607515496931816,0.4895152051818181,3.0795454545454546
875,0.641955443004237,0.06343245878723403,0.03844065430212765,0.7049025480932203,0.4979522843813561,3.25
882,0.6223114315842104,0.05133022265079363,0.0399767986368421,0.7110064093631582,0.5362175695157898,2.6526315789473682
884,0.5619555496,0.146622073,0.04778614639999999,0.7431114968,0.5163657218,1.6
891,0.585552395436019,0.1053732205260663,0.03305872783809523,0.741326382616113,0.513155376123223,2.4881516587677726
900,0.6000279067407407,0.02064613922222222,0.050474236925925925,0.6246338299230769,0.5056296303333334,3.111111111111111
909,0.5623376536266665,0.08003986705333334,0.06682288729333334,0.709888858986667,0.47684694308,3.1866666666666665
910,0.5818494232,0.046468061000000005,0.044840902,0.6516115358,0.4854716872,1.0
916,0.6218227026666666,0.012296663666666666,0.03987702333333334,0.5771911096666665,0.4230024026666667,0.6666666666666666
918,0.5976472107389827,0.05409569532542376,0.04457523760000004,0.717183627254237,0.5101514868101695,2.983050847457627
920,0.649978400533333,0.05341095603636363,0.025704286733333335,0.6692676500545452,0.5252538069999999,2.9454545454545453
921,0.6157244514285714,0.07360183107142858,0.05296817621428572,0.7017321404285716,0.49553967499999996,2.642857142857143
922,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
924,0.526315789,0.0,0.184210526,0.4,0.055555556,1.0
929,0.6911610189999999,0.025912792333333334,0.08762805366666666,0.5055055053333333,0.4915032676666667,4.0
931,0.6116045238333334,0.04449317558333333,0.05000327133333333,0.7240092919166665,0.48192381300000003,2.6666666666666665
933,0.6805555555,0.0555555555,0.041666667,0.4821428575000001,0.4208333335,3.5
935,0.6740702263348212,0.04001374594642855,0.03184313691964286,0.6793887048392854,0.5035902911160716,3.3705357142857144
937,0.731343284,0.044776119,0.074626866,0.6938775509999999,0.38888888899999996,2.0
940,0.5832356565,0.027244494625,0.07627734254166667,0.6363618911666667,0.45679671520833326,4.083333333333333
941,0.5777943596666667,0.04904074566666666,0.047790857166666666,0.6714007280000001,0.5043257911666666,3.0
948,0.60340208585,0.07411550575000003,0.028111629374999995,0.7252022519499999,0.5313583900750001,2.775
960,0.5789695272,0.0763534506,0.0792875532,0.7903318902,0.5231607472,3.2
961,0.5637778143629029,0.04733187868548388,0.05082198519758062,0.703161445266129,0.5002037382419353,3.1169354838709675
970,0.5899752150602408,0.05861209108433732,0.04459402459393938,0.6966854314879516,0.506730514313253,2.9578313253012047
981,0.44269372640000004,0.0321800172,0.085258586,0.6493492874,0.4636881978,2.6
998,0.5710498409999999,0.02181571833333333,0.037192176333333334,0.5927536233333334,0.412962963,1.3333333333333333
1003,0.6884538177763152,0.09356859689473689,0.0248342210482456,0.7207668528421055,0.48437961177193,2.25
1008,0.5441282130000001,0.109699356,0.0500225554,0.728255267,0.5179713871,2.8
1018,0.6740292952252253,0.017976046339622638,0.05131652466666667,0.6255004374144144,0.4775354609369369,3.4234234234234235
1028,0.6044326518,0.017369088999999997,0.052735410399999995,0.4898316747999999,0.4408821906,1.8
1035,0.61806469153719,0.053904407265560186,0.028544621619834714,0.6883567380000001,0.4981097821570247,2.900414937759336
1040,0.6573226544999999,0.01201373,0.0426201375,0.6392572945,0.3958333335,5.0
1042,0.6985868059249998,0.02488095515000001,0.023127126131313135,0.6527054151550001,0.53449945671,3.68
1049,0.5670344522222224,0.07823795313333332,0.03712085666666668,0.7043203853999999,0.4917090790444444,2.3333333333333335
1053,0.5920815144599999,0.06994991357999998,0.0912513498,0.71919385732,0.45050933541999993,2.72
1057,0.693333333,0.093333333,0.026666667,0.692307692,0.52173913,0.0
1069,0.6181906573333333,0.108951596,0.08856267166666666,0.7251754813333333,0.403594771,0.6666666666666666
1072,0.5956204973999999,0.1001609206,0.0708500702,0.784890042,0.43200549439999997,1.8
1075,0.6097575551611846,0.08812744100330028,0.03063466895379537,0.75311136925,0.5355460981085526,4.082236842105263
1084,0.505607909,0.1572836118,0.0810527606,0.8536025521999999,0.5260655838,1.6
1088,0.5577075171166667,0.07753662188333335,0.03703441924999999,0.7697274710833332,0.5304409124833331,2.3
1092,0.5727985294115525,0.09477310169314078,0.031094434369565205,0.7577960363285198,0.5560515403682309,3.0974729241877257
1107,0.6609147609999999,0.1367983365,0.028898129,0.8147619049999999,0.36231884049999996,2.0
1113,0.5364858581785715,0.06232354373660715,0.04683361027232141,0.7103303358392857,0.4905137554910715,3.591928251121076
1116,0.6026211382666666,0.04115755026666666,0.043218930133333326,0.6953992311333335,0.5403543419333334,2.6666666666666665
1123,0.6554296964,0.03081816133333333,0.0502255552,0.6522561124,0.5399139884666667,1.9333333333333333
1125,0.5948000743050849,0.09192403661864404,0.051574315305084724,0.7194790517118643,0.5090737359830507,2.0338983050847457
1128,0.5635976832857144,0.08159229914285714,0.06748830866666669,0.7492946800476191,0.4806831482857144,2.4285714285714284
1131,0.6007252044117647,0.04101196652941176,0.07149519052941178,0.6942407433529411,0.47929535370588233,3.0588235294117645
1132,0.4934112473749999,0.054194282916666676,0.11320339712499998,0.664556988875,0.3931736961250001,1.9583333333333333
1135,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
1136,0.511627907,0.023255814,0.11627907,0.545454545,0.23809523800000001,0.0
1153,0.6185061316666667,0.052508361,0.057469342,0.6895420366666668,0.39266717700000003,2.6666666666666665
1154,0.5620210360714285,0.07943252966666667,0.05476513566666666,0.7161326029761904,0.5242317613333332,2.857142857142857
1157,0.6192853546084335,0.047575836174698787,0.0396485868253012,0.6827171443253013,0.5239602947590362,3.0180722891566263
1162,0.6096724038709678,0.05732494320967741,0.04142841338709676,0.7085552718225806,0.5318821525322579,2.435483870967742
1170,0.5652172064545454,0.01870861288888889,0.037809380000000004,0.5780329533636364,0.4676891557272728,3.6363636363636362
1172,0.6726337450000001,0.03436214,0.046913580333333336,0.5998172086666667,0.44398435733333336,2.0
1181,0.6339175473442625,0.10139971751639348,0.027526515127049168,0.7417585464918023,0.5139736995286885,2.3237704918032787
1183,0.5745581607142857,0.0749707787142857,0.05586064423809524,0.7314410634285714,0.43757756000000014,2.5714285714285716
1187,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
1192,0.6989539575,0.071469189,0.06263320024999999,0.7296010637499999,0.36915168175,0.75
1216,0.535211268,0.183098592,0.08450704199999999,0.7105263159999999,0.515151515,0.0
1227,0.6652445650000001,0.030062273249999997,0.033023098,0.59557803625,0.48288690475,3.25
1247,0.585365854,0.073170732,0.073170732,0.708333333,0.352941176,1.0
1252,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
1260,0.5742613879999999,0.05259458911111111,0.043137402000000005,0.6514583081111112,0.4490878192222222,2.0
1262,0.6222157461666665,0.04492031674358974,0.03090378174358974,0.6654103659358974,0.4843090190769232,3.1666666666666665
1264,0.5562042205223215,0.09958716086160703,0.03828559590178572,0.7402432617991067,0.4951367025982142,2.6412556053811658
1266,0.6237011154141417,0.08397345613468017,0.03200426993243244,0.7264417648484846,0.5207680115690239,2.505050505050505
1288,0.66981048,0.056668552,0.027128498888888887,0.6270971616666667,0.4758847737777778,3.5555555555555554
1305,0.527272727,0.072727273,0.218181818,0.7241379309999999,0.307692308,0.0
1306,0.580645161,0.032258065,0.09677419400000001,0.5,0.46153846200000004,0.0
1333,0.541372913,0.08228200399999999,0.0283858995,0.705300128,0.5035714285,1.0
1401,0.563218391,0.022988506000000002,0.0,0.653061224,0.6315789470000001,2.0
1436,0.5531403912499999,0.06809257825,0.060075315,0.61200381025,0.39228285125,2.5
1442,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
1459,0.5823134743333332,0.06287947977777777,0.04137888561111111,0.6773193965555555,0.42153790861111107,2.5555555555555554
1478,0.6038368876153847,0.03496912176923076,0.05403779730769231,0.5824351671538461,0.4644954797692308,1.5384615384615385
1529,0.8125,0.0125,0.0625,0.538461538,0.4,3.0
1534,0.6936456081250001,0.01540403825,0.03219764,0.61508005775,0.53309477125,2.375
1569,0.5766616294770321,0.04836904992579505,0.03368016386572437,0.7033841178551238,0.5188107258339222,2.9823321554770317
1576,0.6079296752142858,0.0296482712063492,0.038975362888888865,0.6850894935595232,0.5306866100277781,3.3492063492063493
1580,0.4523809525,0.0,0.0595238095,0.675,0.5738636365,2.0
1598,0.5418890133333334,0.07677782666666667,0.06322509999999999,0.6813677313333333,0.396723647,1.3333333333333333
1612,0.5621796116666666,0.04595346966666667,0.009122423,0.619592918,0.490357143,1.0
1621,0.6105372042436973,0.08380172112605042,0.039442832008403345,0.727440956067227,0.5101137012268907,2.588235294117647
1631,0.5995035496181819,0.10944051959999994,0.05183180687272727,0.727859853090909,0.4797353477090908,2.4545454545454546
1635,0.5325789766339286,0.04551416052678568,0.05726773192857141,0.7085839047410717,0.5063772198571429,2.8839285714285716
1639,0.6378906478780488,0.04122815043902439,0.034180995926829265,0.6746366041219511,0.4673371122439024,2.658536585365854
1640,0.5842124523381299,0.1456931891151078,0.06380199504347824,0.7709517639208633,0.49567854971942443,2.3093525179856114
1642,0.834495878,0.0065789475,0.0257609385,0.6674657535,0.48125,2.0
1659,0.545454545,0.022727273,0.13636363599999998,0.541666667,0.2,0.0
1672,0.6435035948352942,0.05751915447843135,0.030120888622047235,0.7178343615333334,0.5113742158745095,2.788235294117647
1679,0.6430116477857143,0.12206130614285715,0.035081968928571426,0.7443402520714286,0.5485166327142857,1.5714285714285714
1681,0.5625,0.0,0.020833333,0.518518519,0.14285714300000002,0.0
1687,0.6090846590392158,0.10774131294117648,0.041429165945812814,0.7375835472990195,0.5004005615833332,2.264705882352941
1694,0.644633540590909,0.058711419272727265,0.0494720600909091,0.6754415258181817,0.4311603593181818,1.6818181818181819
1709,0.663265306,0.14285714300000002,0.030612245,0.846153846,0.545454545,1.0
1716,0.552238806,0.029850746,0.014925373,0.567567568,0.5,2.0
1718,0.5814263473817423,0.04551702590041494,0.04039213376763482,0.677514714887967,0.49795066861410775,3.0622406639004147
1719,0.6502461459740256,0.08133476011688309,0.034766010753246764,0.6962861884935064,0.5170817704675325,2.25974025974026
1735,0.6129580359770115,0.032224960114942525,0.051291152551724124,0.6693888952758621,0.47084393613793074,2.8735632183908044
1742,0.6391532969716982,0.06083030198095239,0.03338881295283019,0.6973535298679246,0.5139895825943395,2.858490566037736
1747,0.5848401452151903,0.05197677530801694,0.03819736277542373,0.6929417972025315,0.5216578505274261,2.451476793248945
1749,0.5628590745000001,0.021601468250000002,0.06940307175,0.6460250335,0.45717751975,2.5
1752,0.46511627899999997,0.093023256,0.139534884,0.5,0.47826087,0.0
1753,0.5469673503750001,0.025205633875,0.0414374285,0.603305219,0.40132518074999995,3.5
1782,0.5887680363235297,0.05916456647524752,0.03330912366336634,0.6755937260686273,0.4832640297647059,2.8529411764705883
1791,0.676056338,0.0,0.08450704199999999,0.5,0.347826087,0.0
1793,0.578947368,0.01754386,0.070175439,0.515151515,0.541666667,2.0
1797,0.5804232803333332,0.022751322666666667,0.08465608466666667,0.5144110273333333,0.3394714406666666,0.0
1798,0.6603476406545455,0.020735488092592583,0.08229640092727275,0.6197574040727274,0.4307267248181818,3.963636363636364
1823,0.5482669273923076,0.059707544815384594,0.05379476664341083,0.7108033812846156,0.5096713959846153,3.1615384615384614
1837,0.6685488519627114,0.040266283125423706,0.025868926200680268,0.6972117293186437,0.5434984919796609,3.023728813559322
1840,0.6174878968356385,0.04063437174758849,0.05518741535130026,0.6446904134839729,0.45526776112424244,1.8635174986530123
1841,0.6227764177635471,0.021448853251231522,0.043857039201970455,0.6454041652758622,0.497531554497537,3.0738916256157633
1849,0.6960049706,0.0177245352,0.022567868600000002,0.560756139,0.4225015416,2.6
1863,0.574468085,0.0,0.042553191,0.666666667,0.55,0.0
1876,0.5836483031599999,0.10817542608,0.03605300064,0.72565995244,0.50736996756,1.32
1886,0.5943465790196077,0.02851318629411765,0.0450564037254902,0.6611341816862745,0.5064283332745099,3.235294117647059
1911,0.48926767649999997,0.13510101,0.04608585850000001,0.8590785910000001,0.5942928040000001,2.0
