,0,1,2,3,4,5,6,7,8,9
26,0.5,0.01462969541093156,0.019118612562989745,0.5141566438395581,0.0,1.0,0.0,0.0,0.0,0.0
27,0.3333333333333333,0.0018795251050853323,0.015893452477383378,0.25956724405823794,0.0,1.0,0.0,0.0,0.0,0.0
28,0.3333333333333333,0.0021509573020725347,0.01698697998823339,0.25093514415606843,0.0,1.0,0.0,0.0,0.0,0.0
29,0.3333333333333333,0.002843823699645131,0.020105558445101937,0.5259250733728492,0.0,1.0,0.0,0.0,0.0,0.0
30,0.3333333333333333,0.002415246546507443,0.020525490062328938,0.5343269839442942,0.0,1.0,0.0,0.0,0.0,0.0
31,0.3333333333333333,0.0017366660540394361,0.015433019841236007,0.26267480002301896,0.0,1.0,0.0,0.0,0.0,0.0
32,0.5,0.01462969541093156,0.02122466554684902,0.5208896817632503,0.0,1.0,0.0,0.0,0.0,0.0
33,0.5,0.01462969541093156,0.01871147074121128,0.5286585716752029,0.0,1.0,0.0,0.0,0.0,0.0
34,0.3333333333333333,0.002843823699645131,0.02011408497540096,0.537520860908097,0.0,1.0,0.0,0.0,0.0,0.0
35,0.6666666666666666,0.03958717162864961,0.020199350278391218,0.49962594233757274,0.0,1.0,0.0,0.0,0.0,0.0
36,0.3333333333333333,0.0021509573020725347,0.019297669699269278,0.5255222420440814,0.0,1.0,0.0,0.0,0.0,0.0
37,0.3333333333333333,0.006236726161985163,0.020853761478841416,0.5201415664383957,0.0,0.0,0.0,0.0,1.0,0.0
38,0.3333333333333333,0.004808135651526202,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
39,0.3333333333333333,0.0021509573020725347,0.021064793103742298,0.49013063244518623,0.0,0.0,0.0,0.0,1.0,0.0
40,0.3333333333333333,0.0033795451410672415,0.020819655357645316,0.5083155895724234,0.0,0.0,0.0,0.0,1.0,0.0
41,0.6666666666666666,0.038880019325972424,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
42,0.3333333333333333,0.0021509573020725347,0.021849233891252633,0.5292915923346954,0.0,1.0,0.0,0.0,0.0,0.0
43,0.3333333333333333,0.0037366927686819816,0.019721864581645793,0.5139264545088336,0.0,1.0,0.0,0.0,0.0,0.0
44,0.3333333333333333,0.0018080955795623842,0.01865817992684237,0.28845600506416536,0.0,0.0,0.0,0.0,1.0,0.0
45,0.3333333333333333,0.006522444264076955,0.020186560482942678,0.5195085457789033,0.0,1.0,0.0,0.0,0.0,0.0
46,0.3333333333333333,0.003915266582489352,0.018071980968784374,0.2716809575876159,1.0,0.0,0.0,0.0,0.0,0.0
47,0.3333333333333333,0.0035581189548746115,0.019932896206546674,0.5284859296771596,0.0,1.0,0.0,0.0,0.0,0.0
48,0.3333333333333333,0.0021509573020725347,0.017110614677569257,0.15333486792887152,1.0,0.0,0.0,0.0,0.0,0.0
49,0.3333333333333333,0.002665249885837761,0.01950230642644589,0.5316222593082811,0.0,1.0,0.0,0.0,0.0,0.0
50,0.3333333333333333,0.0033795451410672415,0.020988054331051068,0.5063589802612649,0.0,1.0,0.0,0.0,0.0,0.0
51,0.5,0.01462969541093156,0.019515096221894426,0.2822696668009438,1.0,0.0,0.0,0.0,0.0,0.0
52,0.5,0.01462969541093156,0.01819135239297073,0.25082004949070613,1.0,0.0,0.0,0.0,0.0,0.0
53,0.3333333333333333,0.0019509546306082804,0.019139928888737306,0.5286297980088623,0.0,1.0,0.0,0.0,0.0,0.0
54,0.3333333333333333,0.006522444264076955,0.018268091165661957,0.24558324221672329,1.0,0.0,0.0,0.0,0.0,0.0
55,0.3333333333333333,0.006522444264076955,0.01863473196852005,0.2845140127755079,1.0,0.0,0.0,0.0,0.0,0.0
56,0.3333333333333333,0.0021509573020725347,0.018856421756294713,0.28888761005927377,1.0,0.0,0.0,0.0,0.0,0.0
57,0.3333333333333333,0.0021509573020725347,0.01848978095343662,0.28324797145652303,1.0,0.0,0.0,0.0,0.0,0.0
58,0.6666666666666666,0.03678713422815005,0.018474859525413327,0.28037060482246656,1.0,0.0,0.0,0.0,0.0,0.0
59,0.3333333333333333,0.002665249885837761,0.02060649210016968,0.4888645911262014,0.0,1.0,0.0,0.0,0.0,0.0
60,0.3333333333333333,0.0021509573020725347,0.017596626904613707,0.4802612648903724,0.0,1.0,0.0,0.0,0.0,0.0
61,0.3333333333333333,0.002665249885837761,0.018638995233669565,0.6923519594866779,1.0,0.0,0.0,0.0,0.0,0.0
62,0.3333333333333333,0.0033795451410672415,0.019291274801545008,0.5682799102261611,0.0,1.0,0.0,0.0,0.0,0.0
63,0.3333333333333333,0.002665249885837761,0.019099427869816936,0.4969212177015596,0.0,0.0,1.0,0.0,0.0,0.0
64,0.3333333333333333,0.006951021417214644,0.019945686001995207,0.5144443805029637,0.0,0.0,0.0,1.0,0.0,0.0
65,0.3333333333333333,0.0021509573020725347,0.018287275858834766,0.8277896069517179,0.0,0.0,1.0,0.0,0.0,0.0
66,0.3333333333333333,0.0021509573020725347,0.017971794237770823,0.5313345226448755,0.0,1.0,0.0,0.0,0.0,0.0
67,0.3333333333333333,0.003915266582489352,0.010103938404345121,0.7911319560338379,0.0,0.0,0.0,1.0,0.0,0.0
68,0.3333333333333333,0.004808135651526202,0.020116216607975718,0.5399090752143639,0.0,0.0,0.0,1.0,0.0,0.0
69,0.3333333333333333,0.005165283279140943,0.019544939077941016,0.5062726592622433,0.0,0.0,0.0,1.0,0.0,0.0
70,0.3333333333333333,0.006951021417214644,0.02040825027071734,0.5455774874834552,0.0,0.0,0.0,1.0,0.0,0.0
71,0.3333333333333333,0.0021652432071771243,0.01395793009950461,0.2081774759739886,0.0,1.0,0.0,0.0,0.0,0.0
72,0.5,0.01462969541093156,0.020186560482942678,0.5195085457789033,0.0,0.0,0.0,1.0,0.0,0.0
73,0.3333333333333333,0.0021509573020725347,0.010786060828267155,0.2802267364907637,0.0,1.0,0.0,0.0,0.0,0.0
74,0.5,0.01641543354900526,0.020199350278391218,0.49962594233757274,0.0,0.0,0.0,1.0,0.0,0.0
75,0.3333333333333333,0.008022464300058865,0.02167657165269737,0.6007653795246591,0.0,0.0,0.0,1.0,0.0,0.0
76,0.3333333333333333,0.0021509573020725347,0.0027647274494589915,0.29072912470506995,0.0,1.0,0.0,0.0,0.0,0.0
77,0.3333333333333333,0.005701004720563053,0.022475933868231004,0.5451746561546873,0.0,0.0,1.0,0.0,0.0,0.0
78,0.5,0.023558386101300066,0.02099231759620058,0.5204580767681418,0.0,0.0,1.0,0.0,0.0,0.0
79,0.3333333333333333,0.0022366727327000724,0.00249187847989018,0.8913794095643668,1.0,0.0,0.0,0.0,0.0,0.0
80,0.3333333333333333,0.006951021417214644,0.01522198821633513,0.6409621914024286,1.0,0.0,0.0,0.0,0.0,0.0
81,0.3333333333333333,0.0022366727327000724,0.002071946862663177,0.9952811187201475,1.0,0.0,0.0,0.0,0.0,0.0
82,0.3333333333333333,0.0022366727327000724,0.002711436635090083,0.9281521551476091,1.0,0.0,0.0,0.0,0.0,0.0
83,0.6666666666666666,0.022415513692932897,0.0018651785029118097,0.9093054036945389,1.0,0.0,0.0,0.0,0.0,0.0
84,0.3333333333333333,0.0036652632431590335,0.019061058483471324,0.5083731369051046,0.0,0.0,0.0,1.0,0.0,0.0
85,0.3333333333333333,0.002665249885837761,0.019088769706943155,0.5401104908787479,0.0,0.0,1.0,0.0,0.0,0.0
86,0.3333333333333333,0.0072295965667541415,0.015224119848909885,0.6520688266098867,1.0,0.0,0.0,0.0,0.0,0.0
87,0.3333333333333333,0.0022366727327000724,0.01778634220376702,0.14358059503941994,0.0,0.0,1.0,0.0,0.0,0.0
88,0.3333333333333333,0.0022366727327000724,0.022550541008347476,0.5800483397594522,0.0,0.0,0.0,1.0,0.0,0.0
89,0.3333333333333333,0.006236726161985163,0.020755706380402625,0.5055245439373885,0.0,0.0,1.0,0.0,0.0,0.0
90,0.3333333333333333,0.004986709465333572,0.017336567730493434,0.23424641767854065,0.0,0.0,1.0,0.0,0.0,0.0
91,0.3333333333333333,0.004915279939810624,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,1.0,0.0,0.0
92,0.3333333333333333,0.004200984684581144,0.018291539123984277,0.27720550152500434,0.0,0.0,1.0,0.0,0.0,0.0
93,0.3333333333333333,0.005165283279140943,0.02084523494854239,0.5056396386027509,0.0,0.0,0.0,1.0,0.0,0.0
94,0.3333333333333333,0.0022366727327000724,0.0169571371321868,0.17235426137998505,1.0,0.0,0.0,0.0,0.0,0.0
95,0.3333333333333333,0.001522377477470592,0.021665913489823586,0.5288312136732464,0.0,0.0,0.0,1.0,0.0,0.0
96,0.5,0.01570113829377578,0.017402648340310876,0.15514760890832713,1.0,0.0,0.0,0.0,0.0,0.0
97,0.5,0.01748687643184948,0.015275279030704038,0.2628186683547218,1.0,0.0,0.0,0.0,0.0,0.0
98,0.3333333333333333,0.001486662714709118,0.01697419019278485,0.47214709098233304,0.0,1.0,0.0,0.0,0.0,0.0
99,0.3333333333333333,0.002879538462406605,0.012638449535730427,0.7239742187949589,1.0,0.0,0.0,0.0,0.0,0.0
100,0.3333333333333333,0.004272414210104092,0.018046401377887298,0.4667376417103068,0.0,1.0,0.0,0.0,0.0,0.0
101,0.3333333333333333,0.0022366727327000724,0.014582498443908222,0.8215744950221558,1.0,0.0,0.0,0.0,0.0,0.0
102,0.3333333333333333,0.005879578534370423,0.01864539013139383,0.49936697934050767,0.0,1.0,0.0,0.0,0.0,0.0
103,0.3333333333333333,0.0053795718557097865,0.01740691160546039,0.8945732865281696,1.0,0.0,0.0,0.0,0.0,0.0
104,0.5,0.01570113829377578,0.019118612562989745,0.5141566438395581,0.0,1.0,0.0,0.0,0.0,0.0
105,0.3333333333333333,0.0018795251050853323,0.015893452477383378,0.25956724405823794,0.0,1.0,0.0,0.0,0.0,0.0
106,0.3333333333333333,0.0022366727327000724,0.01698697998823339,0.25093514415606843,0.0,1.0,0.0,0.0,0.0,0.0
107,0.3333333333333333,0.0035581189548746115,0.020105558445101937,0.5259250733728492,0.0,1.0,0.0,0.0,0.0,0.0
108,0.3333333333333333,0.002415246546507443,0.020525490062328938,0.5343269839442942,0.0,1.0,0.0,0.0,0.0,0.0
109,0.3333333333333333,0.0017366660540394361,0.015433019841236007,0.26267480002301896,0.0,1.0,0.0,0.0,0.0,0.0
110,0.5,0.01570113829377578,0.02122466554684902,0.5208896817632503,0.0,1.0,0.0,0.0,0.0,0.0
111,0.5,0.01748687643184948,0.01871147074121128,0.5286585716752029,0.0,1.0,0.0,0.0,0.0,0.0
112,0.3333333333333333,0.002843823699645131,0.02011408497540096,0.537520860908097,0.0,1.0,0.0,0.0,0.0,0.0
113,0.6666666666666666,0.0358871222065609,0.020199350278391218,0.49962594233757274,0.0,1.0,0.0,0.0,0.0,0.0
114,0.3333333333333333,0.0022366727327000724,0.019297669699269278,0.5255222420440814,0.0,1.0,0.0,0.0,0.0,0.0
115,0.3333333333333333,0.006236726161985163,0.020853761478841416,0.5201415664383957,0.0,0.0,0.0,0.0,1.0,0.0
116,0.3333333333333333,0.005165283279140943,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
117,0.3333333333333333,0.0022366727327000724,0.021064793103742298,0.49013063244518623,0.0,0.0,0.0,0.0,1.0,0.0
118,0.3333333333333333,0.0033795451410672415,0.020817523725070557,0.5082292685734017,0.0,0.0,0.0,0.0,1.0,0.0
119,0.6666666666666666,0.04025860916856532,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
120,0.3333333333333333,0.0022366727327000724,0.021849233891252633,0.5292915923346954,0.0,1.0,0.0,0.0,0.0,0.0
121,0.3333333333333333,0.0037366927686819816,0.019721864581645793,0.5139264545088336,0.0,1.0,0.0,0.0,0.0,0.0
122,0.3333333333333333,0.0019509546306082804,0.01865817992684237,0.28845600506416536,0.0,0.0,0.0,0.0,1.0,0.0
123,0.3333333333333333,0.006522444264076955,0.020186560482942678,0.5195085457789033,0.0,1.0,0.0,0.0,0.0,0.0
124,0.3333333333333333,0.004093840396296722,0.018071980968784374,0.2716809575876159,1.0,0.0,0.0,0.0,0.0,0.0
125,0.3333333333333333,0.0035581189548746115,0.019932896206546674,0.5284859296771596,0.0,1.0,0.0,0.0,0.0,0.0
126,0.3333333333333333,0.0022366727327000724,0.017110614677569257,0.15333486792887152,1.0,0.0,0.0,0.0,0.0,0.0
127,0.3333333333333333,0.002665249885837761,0.01950230642644589,0.5316222593082811,0.0,1.0,0.0,0.0,0.0,0.0
128,0.3333333333333333,0.0033795451410672415,0.020988054331051068,0.5063589802612649,0.0,1.0,0.0,0.0,0.0,0.0
129,0.5,0.01570113829377578,0.019105822767541206,0.265321977326351,1.0,0.0,0.0,0.0,0.0,0.0
130,0.5,0.01570113829377578,0.01819135239297073,0.25082004949070613,1.0,0.0,0.0,0.0,0.0,0.0
131,0.3333333333333333,0.0019509546306082804,0.019139928888737306,0.5286297980088623,0.0,1.0,0.0,0.0,0.0,0.0
132,0.3333333333333333,0.006522444264076955,0.018268091165661957,0.24558324221672329,1.0,0.0,0.0,0.0,0.0,0.0
133,0.3333333333333333,0.005308142330186838,0.01863473196852005,0.2845140127755079,1.0,0.0,0.0,0.0,0.0,0.0
134,0.3333333333333333,0.0022366727327000724,0.018856421756294713,0.28888761005927377,1.0,0.0,0.0,0.0,0.0,0.0
135,0.3333333333333333,0.0022366727327000724,0.01848978095343662,0.28324797145652303,1.0,0.0,0.0,0.0,0.0,0.0
136,0.6666666666666666,0.043072932474169476,0.018474859525413327,0.28037060482246656,1.0,0.0,0.0,0.0,0.0,0.0
137,0.3333333333333333,0.002665249885837761,0.02060649210016968,0.4888645911262014,0.0,1.0,0.0,0.0,0.0,0.0
138,0.3333333333333333,0.0033795451410672415,0.019291274801545008,0.5682799102261611,0.0,1.0,0.0,0.0,0.0,0.0
139,0.3333333333333333,0.0033795451410672415,0.018638995233669565,0.6923519594866779,1.0,0.0,0.0,0.0,0.0,0.0
140,0.3333333333333333,0.0033795451410672415,0.018233985044465856,0.5019278356448179,0.0,1.0,0.0,0.0,0.0,0.0
141,0.3333333333333333,0.002665249885837761,0.019099427869816936,0.4969212177015596,1.0,0.0,0.0,0.0,0.0,0.0
142,0.3333333333333333,0.006951021417214644,0.019945686001995207,0.5144443805029637,0.0,0.0,0.0,1.0,0.0,0.0
143,0.3333333333333333,0.0022366727327000724,0.017971794237770823,0.5313345226448755,0.0,1.0,0.0,0.0,0.0,0.0
144,0.3333333333333333,0.0022366727327000724,0.016494572863464674,0.8422627611210222,1.0,0.0,0.0,0.0,0.0,0.0
145,0.3333333333333333,0.004093840396296722,0.010103938404345121,0.7911319560338379,0.0,0.0,0.0,1.0,0.0,0.0
146,0.3333333333333333,0.004808135651526202,0.020116216607975718,0.5399090752143639,0.0,0.0,0.0,1.0,0.0,0.0
147,0.3333333333333333,0.005165283279140943,0.019544939077941016,0.5062726592622433,0.0,0.0,0.0,1.0,0.0,0.0
148,0.3333333333333333,0.006951021417214644,0.02040825027071734,0.5455774874834552,0.0,0.0,0.0,1.0,0.0,0.0
149,0.3333333333333333,0.0022366727327000724,0.01395793009950461,0.2081774759739886,0.0,1.0,0.0,0.0,0.0,0.0
150,0.5,0.01570113829377578,0.020186560482942678,0.5195085457789033,0.0,0.0,0.0,1.0,0.0,0.0
151,0.3333333333333333,0.0022366727327000724,0.010786060828267155,0.2802267364907637,0.0,1.0,0.0,0.0,0.0,0.0
152,0.5,0.01641543354900526,0.020199350278391218,0.49962594233757274,0.0,0.0,0.0,1.0,0.0,0.0
153,0.3333333333333333,0.008022464300058865,0.02167657165269737,0.6007653795246591,0.0,0.0,0.0,1.0,0.0,0.0
154,0.3333333333333333,0.0022366727327000724,0.0027647274494589915,0.29072912470506995,0.0,1.0,0.0,0.0,0.0,0.0
155,0.3333333333333333,0.005701004720563053,0.022475933868231004,0.5451746561546873,0.0,0.0,1.0,0.0,0.0,0.0
156,0.5,0.023558386101300066,0.02099231759620058,0.5204580767681418,0.0,0.0,1.0,0.0,0.0,0.0
157,0.3333333333333333,0.0023081022582230205,0.00249187847989018,0.8913794095643668,1.0,0.0,0.0,0.0,0.0,0.0
158,0.3333333333333333,0.006951021417214644,0.01522198821633513,0.6409621914024286,1.0,0.0,0.0,0.0,0.0,0.0
159,0.3333333333333333,0.0023081022582230205,0.002071946862663177,0.9952811187201475,1.0,0.0,0.0,0.0,0.0,0.0
160,0.3333333333333333,0.0023081022582230205,0.002711436635090083,0.9281521551476091,1.0,0.0,0.0,0.0,0.0,0.0
161,0.6666666666666666,0.025265551761298525,0.0018651785029118097,0.9093054036945389,1.0,0.0,0.0,0.0,0.0,0.0
162,0.3333333333333333,0.0036652632431590335,0.019061058483471324,0.5083731369051046,0.0,0.0,1.0,0.0,0.0,0.0
163,0.3333333333333333,0.0072295965667541415,0.015224119848909885,0.6520688266098867,1.0,0.0,0.0,0.0,0.0,0.0
164,0.3333333333333333,0.0023081022582230205,0.01778634220376702,0.14358059503941994,0.0,0.0,1.0,0.0,0.0,0.0
165,0.3333333333333333,0.0023081022582230205,0.022550541008347476,0.5800483397594522,0.0,0.0,0.0,1.0,0.0,0.0
166,0.3333333333333333,0.004986709465333572,0.017336567730493434,0.23424641767854065,0.0,0.0,1.0,0.0,0.0,0.0
167,0.3333333333333333,0.005165283279140943,0.02084523494854239,0.5056396386027509,0.0,0.0,0.0,1.0,0.0,0.0
168,0.3333333333333333,0.004915279939810624,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,1.0,0.0,0.0
169,0.3333333333333333,0.001522377477470592,0.021665913489823586,0.5288312136732464,0.0,0.0,0.0,1.0,0.0,0.0
170,0.3333333333333333,0.0023081022582230205,0.0169571371321868,0.17235426137998505,1.0,0.0,0.0,0.0,0.0,0.0
171,0.5,0.01570113829377578,0.017402648340310876,0.15514760890832713,1.0,0.0,0.0,0.0,0.0,0.0
172,0.5,0.01748687643184948,0.015275279030704038,0.2628186683547218,1.0,0.0,0.0,0.0,0.0,0.0
173,0.3333333333333333,0.001522377477470592,0.01697419019278485,0.47214709098233304,0.0,1.0,0.0,0.0,0.0,0.0
174,0.3333333333333333,0.002879538462406605,0.012638449535730427,0.7239742187949589,1.0,0.0,0.0,0.0,0.0,0.0
175,0.3333333333333333,0.004272414210104092,0.018046401377887298,0.4667376417103068,0.0,1.0,0.0,0.0,0.0,0.0
176,0.3333333333333333,0.0023081022582230205,0.014582498443908222,0.8215744950221558,1.0,0.0,0.0,0.0,0.0,0.0
177,0.3333333333333333,0.005879578534370423,0.01864539013139383,0.49936697934050767,0.0,1.0,0.0,0.0,0.0,0.0
178,0.3333333333333333,0.004272414210104092,0.01740691160546039,0.8945732865281696,1.0,0.0,0.0,0.0,0.0,0.0
179,0.5,0.01570113829377578,0.019118612562989745,0.5141566438395581,0.0,1.0,0.0,0.0,0.0,0.0
180,0.3333333333333333,0.0018795251050853323,0.015893452477383378,0.25956724405823794,0.0,1.0,0.0,0.0,0.0,0.0
181,0.3333333333333333,0.0023081022582230205,0.01698697998823339,0.25093514415606843,0.0,1.0,0.0,0.0,0.0,0.0
182,0.3333333333333333,0.0035581189548746115,0.020105558445101937,0.5259250733728492,0.0,1.0,0.0,0.0,0.0,0.0
183,0.3333333333333333,0.0033795451410672415,0.020525490062328938,0.5343269839442942,0.0,1.0,0.0,0.0,0.0,0.0
184,0.3333333333333333,0.0017366660540394361,0.015458599432133083,0.2629913103527652,0.0,1.0,0.0,0.0,0.0,0.0
185,0.5,0.01570113829377578,0.02122466554684902,0.5208896817632503,0.0,1.0,0.0,0.0,0.0,0.0
186,0.5,0.01570113829377578,0.01871147074121128,0.5286585716752029,0.0,1.0,0.0,0.0,0.0,0.0
187,0.3333333333333333,0.002843823699645131,0.02011408497540096,0.537520860908097,0.0,1.0,0.0,0.0,0.0,0.0
188,0.6666666666666666,0.03683713489601611,0.020199350278391218,0.49962594233757274,0.0,1.0,0.0,0.0,0.0,0.0
189,0.3333333333333333,0.006236726161985163,0.020853761478841416,0.5201415664383957,0.0,0.0,0.0,0.0,1.0,0.0
190,0.3333333333333333,0.005165283279140943,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
191,0.3333333333333333,0.0023081022582230205,0.01974744417254287,0.5252057317143352,0.0,1.0,0.0,0.0,0.0,0.0
192,0.3333333333333333,0.0023081022582230205,0.021064793103742298,0.49013063244518623,0.0,0.0,0.0,0.0,1.0,0.0
193,0.3333333333333333,0.0033795451410672415,0.020817523725070557,0.5082292685734017,0.0,0.0,0.0,0.0,1.0,0.0
194,0.6666666666666666,0.04008717830731025,0.02079194413417348,0.49300799907924275,0.0,0.0,0.0,0.0,1.0,0.0
195,0.3333333333333333,0.0023081022582230205,0.021849233891252633,0.5292915923346954,0.0,1.0,0.0,0.0,0.0,0.0
196,0.3333333333333333,0.0037366927686819816,0.019721864581645793,0.5139264545088336,0.0,1.0,0.0,0.0,0.0,0.0
197,0.3333333333333333,0.0020938136816541766,0.01865817992684237,0.28845600506416536,0.0,0.0,0.0,0.0,1.0,0.0
198,0.3333333333333333,0.006522444264076955,0.020186560482942678,0.5195085457789033,0.0,1.0,0.0,0.0,0.0,0.0
199,0.3333333333333333,0.0035581189548746115,0.019932896206546674,0.5284859296771596,0.0,1.0,0.0,0.0,0.0,0.0
200,0.3333333333333333,0.0023081022582230205,0.017110614677569257,0.15333486792887152,1.0,0.0,0.0,0.0,0.0,0.0
201,0.3333333333333333,0.002665249885837761,0.01950230642644589,0.5316222593082811,0.0,1.0,0.0,0.0,0.0,0.0
202,0.3333333333333333,0.0033795451410672415,0.020988054331051068,0.5063589802612649,0.0,1.0,0.0,0.0,0.0,0.0
203,0.5,0.01570113829377578,0.019515096221894426,0.2822696668009438,1.0,0.0,0.0,0.0,0.0,0.0
204,0.5,0.01570113829377578,0.01819135239297073,0.25082004949070613,1.0,0.0,0.0,0.0,0.0,0.0
205,0.3333333333333333,0.0019509546306082804,0.019139928888737306,0.5286297980088623,0.0,1.0,0.0,0.0,0.0,0.0
206,0.3333333333333333,0.005308142330186838,0.018268091165661957,0.24558324221672329,1.0,0.0,0.0,0.0,0.0,0.0
207,0.3333333333333333,0.004272414210104092,0.018071980968784374,0.2716809575876159,1.0,0.0,0.0,0.0,0.0,0.0
208,0.3333333333333333,0.0023081022582230205,0.018856421756294713,0.28888761005927377,1.0,0.0,0.0,0.0,0.0,0.0
209,0.3333333333333333,0.0023081022582230205,0.01848978095343662,0.28324797145652303,1.0,0.0,0.0,0.0,0.0,0.0
210,0.6666666666666666,0.044680096798435806,0.018474859525413327,0.28037060482246656,1.0,0.0,0.0,0.0,0.0,0.0
211,0.3333333333333333,0.002665249885837761,0.02060649210016968,0.4888645911262014,0.0,1.0,0.0,0.0,0.0,0.0
212,0.3333333333333333,0.0033795451410672415,0.018233985044465856,0.5019278356448179,0.0,1.0,0.0,0.0,0.0,0.0
213,0.3333333333333333,0.0033795451410672415,0.018638995233669565,0.6923519594866779,1.0,0.0,0.0,0.0,0.0,0.0
214,0.3333333333333333,0.0023081022582230205,0.019291274801545008,0.5682799102261611,0.0,1.0,0.0,0.0,0.0,0.0
215,0.3333333333333333,0.002665249885837761,0.019099427869816936,0.4969212177015596,0.0,0.0,1.0,0.0,0.0,0.0
216,0.3333333333333333,0.006951021417214644,0.019945686001995207,0.5144443805029637,0.0,0.0,0.0,1.0,0.0,0.0
217,0.3333333333333333,0.0023081022582230205,0.017971794237770823,0.5313345226448755,0.0,1.0,0.0,0.0,0.0,0.0
218,0.3333333333333333,0.0023081022582230205,0.016494572863464674,0.8422627611210222,1.0,0.0,0.0,0.0,0.0,0.0
219,0.3333333333333333,0.004272414210104092,0.010103938404345121,0.7911319560338379,0.0,0.0,1.0,0.0,0.0,0.0
220,0.3333333333333333,0.004808135651526202,0.020116216607975718,0.5399090752143639,0.0,0.0,0.0,1.0,0.0,0.0
221,0.3333333333333333,0.005165283279140943,0.019544939077941016,0.5062726592622433,0.0,0.0,0.0,1.0,0.0,0.0
222,0.5,0.01570113829377578,0.020186560482942678,0.5195085457789033,0.0,0.0,1.0,0.0,0.0,0.0
223,0.5,0.01641543354900526,0.020199350278391218,0.49962594233757274,0.0,0.0,0.0,1.0,0.0,0.0
224,0.3333333333333333,0.006951021417214644,0.02167657165269737,0.6007653795246591,0.0,0.0,0.0,1.0,0.0,0.0
